ChEMBL_ID,pIC50,SMILES,natural_product
CHEMBL1256152,7.07,C=NNc1nc2ccccc2nc1Cc1ccccc1,False
CHEMBL1257051,5.06,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,False
CHEMBL1257219,7.08,COc1ccccc1/C=N/Nc1nc2ccccc2nc1Cc1ccccc1,False
CHEMBL1257220,7.25,COc1ccc(/C=N/Nc2nc3ccccc3nc2Cc2ccccc2)cc1OC,False
CHEMBL1257340,8.2,C(=N/Nc1nc2ccccc2nc1Cc1ccccc1)\c1ccc2c(c1)OCO2,False
CHEMBL1257341,7.54,COc1cc(/C(C)=N/Nc2nc3ccccc3nc2Cc2ccccc2)cc(OC)c1OC,False
CHEMBL1257451,7.05,COc1ccc(/C(C)=N/Nc2nc3ccccc3nc2Cc2ccccc2)cc1,False
CHEMBL1257452,7.09,C(=N/Nc1nc2ccccc2nc1Cc1ccccc1)\c1ccccc1,False
CHEMBL1257570,7.12,Clc1ccc(/C=N/Nc2nc3ccccc3nc2Cc2ccccc2)cc1,False
CHEMBL1257571,8.24,Clc1ccccc1/C=N/Nc1nc2ccccc2nc1Cc1ccccc1,False
CHEMBL1257692,7.2,COc1ccc(/C=N/Nc2nc3ccccc3nc2Cc2ccccc2)cc1,False
CHEMBL1257693,7.1,C/C(=N\Nc1nc2ccccc2nc1Cc1ccccc1)c1ccccc1,False
CHEMBL1257814,8.55,C/C(=N\Nc1nc2ccccc2nc1Cc1ccccc1)c1ccc(O)cc1,False
CHEMBL1257815,6.17,C/C(=N\Nc1nc2ccccc2nc1Cc1ccccc1)c1ccc([N+](=O)[O-])cc1,False
CHEMBL1257932,8.47,Oc1ccc(/C=N/Nc2nc3ccccc3nc2Cc2ccccc2)cc1,False
CHEMBL1257933,7.08,CN(C)c1ccc(/C=N/Nc2nc3ccccc3nc2Cc2ccccc2)cc1,False
CHEMBL1258041,7.04,C/C(=N\Nc1nc2ccccc2nc1Cc1ccccc1)c1ccccn1,False
CHEMBL1258042,7.19,C/C(=N\Nc1nc2ccccc2nc1Cc1ccccc1)c1cccs1,False
CHEMBL1258159,7.07,C/C(=N\Nc1nc2ccccc2nc1Cc1ccccc1)c1ccc(C)cc1,False
CHEMBL1258160,8.01,C/C(=N\Nc1nc2ccccc2nc1Cc1ccccc1)c1ccc(N)cc1,False
