ChEMBL_ID,coati_0,coati_1,coati_2,coati_3,coati_4,coati_5,coati_6,coati_7,coati_8,coati_9,coati_10,coati_11,coati_12,coati_13,coati_14,coati_15,coati_16,coati_17,coati_18,coati_19,coati_20,coati_21,coati_22,coati_23,coati_24,coati_25,coati_26,coati_27,coati_28,coati_29,coati_30,coati_31,coati_32,coati_33,coati_34,coati_35,coati_36,coati_37,coati_38,coati_39,coati_40,coati_41,coati_42,coati_43,coati_44,coati_45,coati_46,coati_47,coati_48,coati_49,coati_50,coati_51,coati_52,coati_53,coati_54,coati_55,coati_56,coati_57,coati_58,coati_59,coati_60,coati_61,coati_62,coati_63,coati_64,coati_65,coati_66,coati_67,coati_68,coati_69,coati_70,coati_71,coati_72,coati_73,coati_74,coati_75,coati_76,coati_77,coati_78,coati_79,coati_80,coati_81,coati_82,coati_83,coati_84,coati_85,coati_86,coati_87,coati_88,coati_89,coati_90,coati_91,coati_92,coati_93,coati_94,coati_95,coati_96,coati_97,coati_98,coati_99,coati_100,coati_101,coati_102,coati_103,coati_104,coati_105,coati_106,coati_107,coati_108,coati_109,coati_110,coati_111,coati_112,coati_113,coati_114,coati_115,coati_116,coati_117,coati_118,coati_119,coati_120,coati_121,coati_122,coati_123,coati_124,coati_125,coati_126,coati_127,coati_128,coati_129,coati_130,coati_131,coati_132,coati_133,coati_134,coati_135,coati_136,coati_137,coati_138,coati_139,coati_140,coati_141,coati_142,coati_143,coati_144,coati_145,coati_146,coati_147,coati_148,coati_149,coati_150,coati_151,coati_152,coati_153,coati_154,coati_155,coati_156,coati_157,coati_158,coati_159,coati_160,coati_161,coati_162,coati_163,coati_164,coati_165,coati_166,coati_167,coati_168,coati_169,coati_170,coati_171,coati_172,coati_173,coati_174,coati_175,coati_176,coati_177,coati_178,coati_179,coati_180,coati_181,coati_182,coati_183,coati_184,coati_185,coati_186,coati_187,coati_188,coati_189,coati_190,coati_191,coati_192,coati_193,coati_194,coati_195,coati_196,coati_197,coati_198,coati_199,coati_200,coati_201,coati_202,coati_203,coati_204,coati_205,coati_206,coati_207,coati_208,coati_209,coati_210,coati_211,coati_212,coati_213,coati_214,coati_215,coati_216,coati_217,coati_218,coati_219,coati_220,coati_221,coati_222,coati_223,coati_224,coati_225,coati_226,coati_227,coati_228,coati_229,coati_230,coati_231,coati_232,coati_233,coati_234,coati_235,coati_236,coati_237,coati_238,coati_239,coati_240,coati_241,coati_242,coati_243,coati_244,coati_245,coati_246,coati_247,coati_248,coati_249,coati_250,coati_251,coati_252,coati_253,coati_254,coati_255
CHEMBL10316,-3.211278,1.3994205,-3.4569764,1.6034783,1.7289491,-3.3432224,0.82206905,0.92410713,-3.307855,-0.08219339,-3.2735436,0.34825638,1.872584,0.5666821,1.2955202,-3.6452506,-3.4289503,0.8924991,1.4841982,-3.2821128,1.4141803,-3.336765,-3.169962,-3.2109075,-3.230751,0.46219715,-3.6668026,-3.280746,2.3226619,0.88545614,1.6993439,-3.3338096,-3.3087564,1.1030402,1.1915561,-3.20852,-3.2839348,0.11476085,1.2940027,0.9272992,1.2026453,-3.1586573,0.964135,-3.1992397,-3.303696,-3.350801,1.5931251,1.5162216,1.7107415,-3.2355587,2.1226866,0.93167955,1.1501696,-3.416307,0.6333516,1.0760357,1.116178,0.058998607,1.81679,-3.3117032,1.2347387,0.72873485,1.1760267,1.137452,1.0144674,2.072591,1.2509911,2.1934264,-3.675153,1.228082,-3.237876,2.1695147,1.7736341,-3.2119358,-0.21246094,-3.253826,-3.7276633,2.722358,-3.4632556,-3.4024286,2.3088634,1.2775612,1.3946873,1.3679068,2.307787,-3.6875718,-3.6787179,1.6830455,1.350524,1.6912247,-3.5986867,1.1334003,0.9525385,1.1835068,0.7776567,-3.3297517,0.9070074,1.3445835,-3.21275,1.5337083,0.6095404,2.2654126,-3.6196287,-3.2509143,1.335788,-3.205355,1.1896291,-3.2558713,1.6194768,1.6741248,-3.503329,-3.3347628,1.0443441,0.41413808,1.3301318,-3.274567,0.6301057,2.0729647,0.7353688,2.098284,2.053347,1.4771448,1.6346741,1.4764882,1.2303666,2.2402327,3.6684139,-3.3041,2.2666154,2.1615453,1.2319189,0.62413245,0.57497185,1.6017637,0.6543044,-3.2161946,-3.2989433,-3.1130269,1.3395244,1.353007,1.651979,-3.2525883,1.6876833,0.7877368,-3.3245137,-3.2207227,0.16838717,0.3084696,1.921388,1.6318448,-3.636618,-3.269238,2.4816406,1.3507932,2.3992558,0.17471248,0.12880084,0.15874833,-3.290791,1.3863716,-3.2930331,1.0645868,2.179076,-3.222759,0.5020794,-3.3564093,0.98393506,1.2657843,1.0820493,0.9697912,2.1752522,1.2842925,0.7696943,0.884862,2.1649258,0.04500824,0.4030346,0.26625267,0.09632416,-3.947476,1.6596578,-3.2736204,1.2339255,1.774543,-3.3027985,-4.017543,1.7695119,-3.3409123,1.2878919,2.105455,1.0433476,-3.1236706,1.5050032,-3.3410568,0.9166048,-3.437413,-3.1590326,1.0249577,-3.3776312,-3.7062492,0.9681194,1.6626073,-3.3160877,1.703654,-3.1646068,0.48158985,2.0556328,-3.199505,1.2390752,0.22812912,0.89248526,1.2175437,1.1831951,-3.2929924,-3.8171725,1.121825,3.3181276,-3.388245,-3.6062446,0.6451659,1.2952865,0.75294954,-3.439229,2.1183689,1.9637647,2.4666314,-3.1993382,1.1773031,0.04333522,1.8788368,-3.332654,1.4995023,-3.2978072,-3.6366816,0.8465719,2.4177043,1.109118,1.106982,0.80742306,1.4150985,0.24370109,0.84876984,-3.3457222,1.0334582,0.97086215,-3.2139585,-3.2921066,-3.5682173,1.4325594,0.62751234,1.2901821,1.3565998,1.9593482,-3.1851623,1.3382896,0.5078911
CHEMBL103879,-3.4272165,0.8343596,-3.7543237,1.3620263,2.5471756,-3.6541886,1.3155143,0.88429254,-3.5938985,0.9993095,-3.508735,1.8840098,2.0084488,0.45132777,1.6682316,-3.9167964,-3.6214597,0.97395104,1.250749,-3.559755,1.7466059,-3.5705304,-3.4261467,-3.5032651,-3.5086696,1.8069265,-3.9526725,-3.5506256,1.8941966,0.84537613,2.1081834,-3.6340575,-3.553526,-0.36411572,2.5002816,-3.4212384,-3.5005085,1.2729392,1.9242604,1.4108428,1.4269631,-3.3690047,0.47479522,-3.466099,-3.5355322,-3.55779,0.40965402,1.4663193,1.5589144,-3.4256413,2.2305176,1.600059,2.2262154,-3.7177036,1.6507103,1.9552805,1.5029923,0.26471516,2.0618997,-3.548914,1.1008726,2.4347806,0.79916,0.91127896,1.8751458,1.9671459,1.75906,2.105935,-3.9738302,1.73844,-3.5301545,1.8405285,1.1873472,-3.4770129,1.0009989,-3.5967712,-4.1736007,2.138679,-3.7714987,-3.6536348,2.6626208,1.1203946,2.8107247,2.043579,1.6571333,-4.024926,-3.9238572,0.5029729,1.8178606,1.9250225,-3.9074488,0.78386074,1.6111617,0.7128797,0.4170103,-3.5283387,0.751499,2.0351505,-3.4230094,0.71487856,1.488425,2.5477955,-3.992004,-3.5250154,0.9271362,-3.4355123,0.6239264,-3.5232549,1.8267837,2.011353,-3.8498864,-3.4907258,1.6521714,1.930203,1.1803684,-3.568798,0.9641256,1.0623059,1.207927,1.6396216,1.540358,1.6489484,1.1681466,1.9683479,0.92364967,2.1182761,4.3589916,-3.5142674,2.0552673,1.9916391,0.92867327,1.2255256,1.3045151,1.2284901,1.0228695,-3.50905,-3.5260358,-3.3504782,1.2753499,2.3300848,1.9566587,-3.481561,0.60253364,0.486332,-3.5890663,-3.4828005,1.3047299,1.5481777,2.2981477,1.3167515,-3.945052,-3.5121284,2.523557,1.1639583,2.6317737,0.76648235,0.16159673,0.7042813,-3.570782,1.8587841,-3.5525992,1.4273461,1.7631397,-3.481869,1.2547823,-3.5723765,2.167525,2.1809382,1.185343,1.1087012,2.0896838,1.1860417,1.2691987,1.301304,2.382566,1.1060966,0.29205143,0.91175574,0.71185595,-4.2679825,1.7204199,-3.5185199,1.7946438,1.723735,-3.5792272,-4.358874,1.5449797,-3.6677144,1.8860766,2.4657986,1.2335837,-3.4056575,1.5753857,-3.5877295,1.4449791,-3.7274015,-3.4050813,1.8244841,-3.6252303,-3.9815354,1.3504484,1.7385322,-3.499908,1.905875,-3.4499824,1.0685956,2.1528835,-3.448953,2.0556135,0.52906436,1.1948253,0.79490817,1.4306109,-3.4760652,-4.203478,0.80578035,2.709113,-3.66336,-3.9149976,0.983664,0.8335695,1.1197543,-3.6989007,1.8332449,1.7321044,2.0136316,-3.4559805,2.2483592,1.3810309,1.7353916,-3.54419,1.5881492,-3.4911826,-3.8656623,1.229034,3.1313431,0.73905885,0.76250905,1.3878223,0.4266749,1.8773082,1.540953,-3.6913803,1.8588436,2.122542,-3.4447577,-3.532994,-3.8745954,1.2344733,0.6274242,1.0111371,1.2604748,0.67122865,-3.4018161,1.7090112,1.4422137
CHEMBL1070,-3.4549918,1.0719095,-3.815651,1.5875303,2.33485,-3.6648216,2.037895,0.93767387,-3.6186788,1.031165,-3.4968953,1.9837588,1.8522345,1.3690504,2.486871,-3.9333453,-3.6696887,1.4274343,1.2094456,-3.6019375,1.4563463,-3.6583636,-3.4641016,-3.5517988,-3.5108361,1.635505,-3.8957274,-3.589659,2.5239625,0.34427944,3.203123,-3.7150328,-3.5955334,1.2418234,1.7196169,-3.4503372,-3.4599168,1.7702504,3.1244996,0.67748016,1.2933575,-3.5163813,0.43405172,-3.5973763,-3.554612,-3.5407631,1.3265866,2.0493667,2.1247625,-3.4283717,1.4151607,1.2956821,1.4893103,-3.8161201,1.6512511,1.217138,1.1560917,2.2404644,3.1432445,-3.575387,1.5173724,1.1659045,1.4444479,0.26884934,1.9619682,1.3403182,1.3701005,1.4204383,-4.0427446,1.612295,-3.5413637,0.27781796,1.2871948,-3.507227,2.2659628,-3.6304636,-4.217308,1.4174322,-3.8490617,-3.7174022,3.046319,1.1848263,1.480323,1.9027833,1.1736389,-4.067659,-3.9180677,2.034105,1.7431316,0.59901625,-3.8448963,1.4863296,1.2692745,0.95083535,1.5145768,-3.534459,0.9558503,2.590497,-3.4644542,1.0139923,2.0117652,1.7574451,-4.07094,-3.6030152,0.9583995,-3.5375981,1.0620993,-3.5772505,1.6065656,2.1065767,-3.8647406,-3.5854695,1.951314,1.1516528,2.0378034,-3.5724576,1.9989346,2.6376038,1.4365976,1.9885055,1.8809218,2.1621428,1.568282,1.5593065,1.8459985,1.9790812,3.9267132,-3.5765963,1.3388776,1.6181133,1.1147764,0.83637357,1.1435132,1.0729942,1.6011773,-3.5771794,-3.5368786,-3.3729472,1.096171,2.1963522,2.451689,-3.57219,0.608229,0.9499944,-3.6634142,-3.5242097,1.5780607,1.9764426,2.902514,1.2134454,-3.9472022,-3.6133137,2.0705855,1.4571309,1.5163965,1.0722585,0.85725605,0.037381507,-3.6465204,1.3696775,-3.574094,1.3174757,1.1527294,-3.5218189,1.6970326,-3.6210434,1.2049891,1.9220892,1.1696678,1.995495,1.8316776,1.0112277,1.2131873,1.1832597,0.5741277,1.1693313,1.33767,0.8360157,1.0090673,-4.3393755,0.9962762,-3.559324,1.2960864,2.0777915,-3.6306012,-4.2845836,2.6428528,-3.6990576,2.150028,1.8977678,1.2597088,-3.4590006,1.2326326,-3.6573157,1.7761959,-3.703664,-3.4129293,1.1207446,-3.6250594,-3.9641666,2.344624,2.1491,-3.4940686,2.437082,-3.55759,1.5193709,1.522389,-3.495991,2.5117278,0.88187695,2.4958344,1.0193479,1.9812632,-3.5989635,-4.2536845,0.56694806,2.9297962,-3.635001,-3.9878564,2.1259367,1.8546395,1.4762466,-3.7764983,0.8043138,2.1671555,1.778867,-3.4997609,2.3860445,2.2933507,2.210739,-3.56447,1.9075934,-3.5854123,-3.9555545,1.0484279,1.7746134,0.79502255,0.36184585,1.5449734,0.79233986,1.9761648,0.63584703,-3.7883558,2.0073624,1.2158824,-3.490503,-3.5605006,-3.9845812,1.2762524,1.0326735,2.405547,1.2298899,0.37637082,-3.5282066,-0.15603472,2.3863797
CHEMBL1076153,-3.1834855,2.1761653,-3.4099236,1.3164762,1.6156163,-3.3553464,1.6151593,1.2316718,-3.243014,2.0069916,-3.2014196,1.0985386,2.097855,1.9906623,0.3437722,-3.6398666,-3.402359,1.3792161,1.1137912,-3.2819726,2.5556428,-3.2934387,-3.173096,-3.2061892,-3.189143,1.0047672,-3.5737507,-3.3167114,1.7779189,1.4289443,1.5902914,-3.3237453,-3.2896652,1.554149,1.8080893,-3.175085,-3.2087867,1.4454864,0.6011643,0.81171185,1.4139287,-3.2389245,1.2832769,-3.2204757,-3.327455,-3.2845302,1.284181,1.71761,1.8231406,-3.1962929,2.056881,0.60731703,1.0881946,-3.4121552,1.8157799,1.6078856,0.96822697,0.9673843,0.71088403,-3.2151895,1.3024492,0.3843214,0.9446252,0.8400823,1.4513445,2.3871374,0.2449289,1.4467763,-3.5834205,1.6675959,-3.288516,1.3905574,0.8839024,-3.1038268,0.10907999,-3.2214456,-3.771601,2.4792213,-3.463073,-3.391886,2.2495043,1.8712977,1.2746896,1.7904567,3.0311825,-3.6128283,-3.6462615,0.6473294,1.9397504,0.24970445,-3.5362844,2.097174,0.54036844,0.7832371,0.37277073,-3.299152,0.98593813,0.7237941,-3.1274898,2.1644533,1.3777273,1.8734368,-3.616704,-3.2643003,0.35537794,-3.2207668,0.6871821,-3.2721028,0.48536786,1.4744557,-3.446375,-3.322222,1.3623501,1.7211959,1.1713111,-3.2626126,0.44942802,0.49059853,0.8396395,1.0726644,1.4908923,1.6918606,1.5212275,1.6276037,0.42117912,1.800209,2.6554,-3.2432566,2.044961,1.0570552,0.6589172,-0.21009408,1.832239,1.300746,1.6794657,-3.1836991,-3.3292885,-3.145955,0.75427604,1.67894,1.561043,-3.214121,2.0171876,0.6730435,-3.3789682,-3.30431,1.770905,0.37072074,0.6578099,0.7393522,-3.621627,-3.1951308,0.34145662,0.7071432,2.3428867,1.38225,0.7854775,1.762141,-3.2553852,1.1115985,-3.2698894,0.9522896,0.7698595,-3.2132246,0.02791671,-3.2997096,1.4428481,0.8467355,0.91667664,1.1413318,1.2068459,2.443378,0.9755558,1.3274491,1.7551377,1.5375111,1.1264254,0.59147227,1.8373123,-3.9300745,1.0167944,-3.3263733,1.4598471,2.240158,-3.314827,-3.9152048,1.9039377,-3.4451652,0.7625658,0.5717941,1.1085534,-3.0730157,1.8412278,-3.320468,0.95164335,-3.3913238,-3.2215595,0.59861565,-3.292925,-3.5940561,1.3271886,1.3474087,-3.2751713,1.9493146,-3.2380378,1.8521602,1.0317543,-3.1893005,1.9962087,0.64566356,1.3682226,1.4590471,0.20879227,-3.2333353,-3.8602471,1.0634682,1.311792,-3.368885,-3.5272717,0.99021447,0.9427858,1.0569094,-3.413079,1.2348567,1.2988014,1.5157807,-3.228355,1.101636,0.7087048,1.9289678,-3.313222,1.3367288,-3.2309496,-3.6542208,0.6969784,1.2082303,1.1540589,0.8871816,-0.27307215,1.0333782,1.9562253,0.999401,-3.4369707,0.7986025,1.2000078,-3.2323322,-3.3080118,-3.5353358,3.258035,1.288319,1.4926541,1.13849,1.5824993,-3.1447709,1.9508939,1.6943926
CHEMBL1076880,-3.5463266,0.8002505,-3.9085395,1.1444268,1.9530921,-3.7506173,1.6927745,0.595386,-3.5817711,1.4390209,-3.578316,2.1788464,2.1638012,1.5613724,0.64234525,-3.9226925,-3.7375257,0.8522201,1.2355236,-3.6867669,2.2505324,-3.7009861,-3.5914307,-3.6059957,-3.5907502,1.5907253,-4.0692573,-3.6531034,1.8640696,1.5269855,2.303576,-3.7070694,-3.6706252,1.9274282,1.2463158,-3.5290208,-3.5760953,2.0353422,2.1643846,1.7508885,1.4489515,-3.5823834,1.896576,-3.597182,-3.6773567,-3.6783943,1.1628131,0.28427514,1.741436,-3.6099675,1.149364,2.165653,1.599534,-3.861509,1.5245485,2.1365342,1.4564754,1.2505567,2.4560397,-3.6586258,1.7248193,2.7315478,0.6985454,2.3337228,1.7740369,2.874197,1.127952,1.7429166,-4.078382,0.7050321,-3.6557486,1.9671468,1.2781602,-3.5587423,1.5868343,-3.7126808,-4.250926,2.3079698,-3.8331845,-3.7677574,3.5458305,1.9796609,1.4240416,1.6814631,1.543345,-4.1356173,-4.1134973,2.003403,1.775464,0.97293425,-4.010519,0.7438533,1.3221133,1.0452745,0.7969134,-3.674089,0.3392178,2.6051695,-3.5610619,2.1665416,1.916607,2.9609096,-4.0768185,-3.671447,1.4827036,-3.6502423,2.2359893,-3.587687,2.0897708,1.4447826,-3.874362,-3.6915977,0.94273376,0.6524405,0.6540785,-3.7258866,1.3356277,0.8749559,1.7806159,1.7382737,1.6843895,1.003807,1.9757789,0.9399429,1.3150452,1.1424297,3.0132477,-3.6601202,2.0211616,1.736357,1.9656402,1.0257154,1.2956842,2.315756,2.015358,-3.6526608,-3.6644542,-3.5311086,1.9297096,1.6132752,1.1891267,-3.5548375,2.4998124,1.8845589,-3.656624,-3.6414363,0.63378286,1.7700016,1.7283345,2.084682,-4.1796126,-3.6417708,1.6544577,1.1231241,3.4786453,1.7551392,1.1473302,1.3651797,-3.683429,1.8033714,-3.6869578,1.1453898,0.7389327,-3.5975835,0.90489244,-3.695909,2.1906464,0.803443,1.2088497,2.232891,1.2124306,1.6416384,1.2780062,0.6435266,1.0865996,1.0609995,0.9221613,1.2629322,0.97098804,-4.411713,1.1256409,-3.636266,2.4074373,0.6596801,-3.6655197,-4.51961,1.4497445,-3.8397014,2.0669115,2.1383603,0.89961344,-3.4829946,1.5324949,-3.7533822,0.9519671,-3.7262058,-3.5882695,1.9267917,-3.6967816,-4.086987,1.6025039,1.6914537,-3.5928593,3.1708498,-3.5994546,2.0842135,0.8624033,-3.6009977,2.4171743,-0.4147331,2.2205439,1.5179086,1.5604489,-3.6206203,-4.33521,1.6199896,2.3336325,-3.7697139,-3.9744582,1.0077721,1.0229589,1.9469296,-3.8041084,2.0920172,2.015165,1.8213019,-3.649799,1.1749544,0.838196,2.1032746,-3.6308484,1.8453841,-3.6224234,-4.1985416,1.5626551,2.2920172,1.7381482,1.5520606,1.3303636,1.6666745,2.7504802,0.64099425,-3.796217,2.0528004,1.7472185,-3.5650222,-3.70161,-3.9807289,2.0064206,0.8406169,1.3186615,0.62446827,0.40163615,-3.545067,1.3509611,0.6638525
CHEMBL1077616,-3.0628467,1.4102589,-3.3928497,1.6803079,1.8265451,-3.2511601,1.6656282,0.8993366,-3.2025924,0.7603056,-3.160423,0.8927977,1.2089523,1.5235873,0.2651958,-3.4934614,-3.214213,0.843938,0.9474915,-3.152897,0.88062125,-3.211919,-3.1499457,-3.1376743,-3.1553214,0.7508386,-3.502115,-3.1374888,1.1217198,0.40629235,0.643718,-3.2834911,-3.2601633,0.9764779,2.0315046,-3.0804224,-3.0778234,2.5333736,2.5615795,1.0626906,1.1311044,-3.018817,0.31515726,-3.1554105,-3.2016194,-3.2745814,1.6590754,1.0418026,1.5835893,-3.0758226,0.5934868,0.49863243,1.1798292,-3.3514907,1.2611444,1.2152717,1.602402,0.65090305,1.0746915,-3.1900434,0.89939076,1.0138218,1.2842636,-0.058519706,0.6980817,1.5159326,0.65388346,2.53837,-3.566722,1.4400868,-3.1256566,3.2448783,0.8329173,-3.0944252,0.0806078,-3.1241202,-3.6609344,1.5657593,-3.3696425,-3.223012,1.7457825,1.2180434,0.21356915,1.0853823,2.0130355,-3.5531704,-3.4806914,0.54183865,1.0873456,0.5956691,-3.4887948,1.3795584,1.4739379,0.1338801,1.9461228,-3.099254,0.19568783,1.5788606,-3.0579457,0.8062979,1.0136062,1.7978702,-3.4963589,-3.1401412,1.3059341,-3.112781,1.8949312,-3.1717966,0.89310944,1.3453466,-3.3369026,-3.2520492,0.42649826,1.7294893,1.660508,-3.1080394,0.8343932,1.1990213,1.3642169,-0.06378788,1.0718836,1.9757694,1.1640573,2.7481441,0.8261988,1.4905522,2.6171157,-3.1012833,0.9678008,1.0172434,1.1177188,1.0983546,1.4315289,0.9221925,1.0385745,-3.1467366,-3.1884604,-3.0683513,1.0959705,1.7047198,1.9836711,-3.1054199,2.189183,1.1769173,-3.1943552,-3.1433158,0.4857867,1.7369666,1.0280095,0.8669364,-3.4889715,-3.1065373,2.4971683,1.3906217,2.3256335,1.1507405,0.20368291,0.5544297,-3.192969,1.9860146,-3.1107514,1.1238531,0.71832716,-3.107916,0.21681936,-3.1642148,1.4096336,1.864748,0.5127669,1.1916262,1.4055544,1.2833278,1.2716364,1.2381371,1.2031159,1.7305629,-0.38849905,0.37183446,1.7057407,-3.8050828,0.99657196,-3.1602066,0.7081483,1.7618388,-3.2205372,-3.7786746,2.0607123,-3.293088,1.0300756,1.6600125,0.8030891,-3.0338268,1.8231819,-3.175146,1.3553091,-3.318104,-3.111996,1.0997108,-3.2442503,-3.498668,1.0003914,1.1653051,-3.1342804,1.5983869,-3.1157334,0.827493,1.556159,-3.1216476,0.87982655,1.1209716,1.0127215,0.6773088,0.44884428,-3.1319568,-3.7345119,0.82536185,2.2349238,-3.2548585,-3.4183745,1.9358332,1.5187521,0.12386015,-3.336174,1.2599293,1.14161,1.4798441,-3.113417,1.6407626,1.8573505,1.9877387,-3.180444,1.8424232,-3.1468194,-3.5393627,0.3304412,2.1857245,1.2395916,0.76347756,0.55264086,1.444486,1.8675839,1.1367801,-3.339978,0.982369,1.3911071,-3.1245186,-3.1963205,-3.4334996,1.1030746,1.6337367,1.150759,1.9670765,1.9447172,-3.0647495,1.4224912,1.6755103
CHEMBL1079383,-3.1900418,2.0238676,-3.429897,0.9821846,1.35085,-3.3408794,1.4408331,1.0300242,-3.2739182,2.2073925,-3.2137864,1.1416188,2.2769926,1.8724345,1.2311988,-3.6761775,-3.3937743,1.4349236,1.1859215,-3.2807434,2.549124,-3.284026,-3.1968806,-3.188831,-3.2431514,1.0038507,-3.6203022,-3.3414536,2.0898533,1.4420266,1.521149,-3.327302,-3.3211222,2.07436,1.793937,-3.1980734,-3.238525,1.182539,0.6858866,0.36686978,1.3847554,-3.2454886,1.547403,-3.2215817,-3.3531017,-3.3376422,1.4245654,1.8673053,2.0989647,-3.2019522,1.7297136,0.78801733,1.37447,-3.4428139,1.9830996,1.4049137,0.8362055,0.875161,0.7221785,-3.1928387,1.387179,0.2146788,1.1675447,1.6787614,1.5474072,2.5962439,0.26685187,1.2897037,-3.574027,1.2724229,-3.2897341,1.2674755,0.7597924,-3.1133199,0.09754148,-3.228643,-3.7870986,2.9066207,-3.4807456,-3.3902507,2.3535159,1.8401917,1.0929456,1.8283644,2.8285437,-3.6126223,-3.6727538,0.7724664,1.5372788,1.2641486,-3.5826833,1.9894093,0.65771395,1.1429619,0.44084835,-3.3069847,0.9735984,0.4378829,-3.161161,2.0345547,1.2692038,2.006702,-3.6173608,-3.259973,0.33764097,-3.2565444,1.217724,-3.2647693,0.503315,1.5913885,-3.4724638,-3.3283598,1.3999943,1.8142372,1.2126054,-3.2790174,0.54273844,0.5670663,0.85353637,1.4403306,-0.10885036,1.7265037,1.6345462,1.4624429,0.67812365,1.775218,2.628343,-3.2488527,2.0652933,1.0703436,0.4757023,-0.10745855,1.674924,1.4837801,1.7995442,-3.2251716,-3.326345,-3.147989,0.89249486,1.8640629,1.5173512,-3.2363865,2.069465,0.70027053,-3.3869073,-3.352052,1.3372837,0.74252295,0.59773505,0.83882093,-3.6604812,-3.1898384,0.7463821,1.0541897,2.4786792,1.5657753,1.1087567,1.8923391,-3.2547834,1.369412,-3.2653866,0.5292158,0.8617011,-3.2441843,0.08872302,-3.3160834,1.4937111,0.9141387,0.89836955,1.1687684,1.4666859,2.8476186,1.0841551,1.3624533,1.9515511,1.4167162,1.290816,0.79795265,1.6356571,-3.981391,1.0185654,-3.328963,2.0260582,2.2464564,-3.3429017,-3.9673886,1.7491887,-3.459143,0.9459319,0.48290145,1.037107,-3.0615325,1.8627579,-3.353938,1.1708465,-3.390884,-3.221614,-0.061329506,-3.3189929,-3.6215289,1.4173414,1.5095483,-3.2662277,1.8073025,-3.2711093,1.7299697,1.5887476,-3.1769383,2.12123,0.5675,1.1115731,1.4575019,-0.14501542,-3.2474535,-3.8543801,0.9961573,1.5878454,-3.4201956,-3.5619063,1.0698192,1.2014385,1.2971563,-3.4140072,1.7390968,0.98953813,1.520956,-3.254376,1.072293,0.648058,1.9857931,-3.321207,1.1166869,-3.237592,-3.6721842,0.60391086,1.1831437,0.6559013,0.97940683,0.040021613,1.2144543,2.1182332,0.94582075,-3.4273617,0.58962244,1.0575429,-3.2348063,-3.3295944,-3.5488942,2.2847729,1.2985619,1.3801862,1.0841652,1.536211,-3.1733406,1.8103671,1.6425999
CHEMBL1080196,-3.2056189,2.337125,-3.4537506,0.90883964,2.0900292,-3.3610423,0.80173993,0.93127215,-3.2662342,0.61104727,-3.203853,1.3937836,1.575301,1.9088818,1.0252328,-3.6454802,-3.4138737,1.1978241,1.3094413,-3.3305151,2.978746,-3.313772,-3.1669064,-3.2305598,-3.194165,1.1439657,-3.68422,-3.3057883,2.3689518,1.4096123,1.7655957,-3.347372,-3.2998803,1.7333868,1.3857691,-3.1757126,-3.233564,0.84391487,0.8525474,0.8014954,1.9340433,-3.2377574,1.4137186,-3.2608683,-3.3312075,-3.3243194,1.4185585,0.94804215,1.567235,-3.2042572,1.1068583,1.2472086,1.7527232,-3.4285574,1.3780934,1.4962015,1.5059539,0.89081395,0.49969974,-3.207298,1.2869031,1.3085326,0.51209676,1.6575102,1.3943255,1.997109,0.22564194,1.1357023,-3.60051,0.99230397,-3.3038924,0.9642273,1.2789096,-3.1437836,-0.11768371,-3.2385752,-3.7957323,2.6919727,-3.493079,-3.4361153,2.9775567,1.6167173,1.11506,1.5673478,3.0496984,-3.6522803,-3.694917,0.5328812,1.5909678,0.77226776,-3.63554,1.9637947,0.8565618,1.251838,0.06929579,-3.330125,0.8992445,0.1526216,-3.1742797,2.0254622,1.4794091,1.7925086,-3.661836,-3.2927186,0.18463326,-3.2800932,1.4554414,-3.2784412,0.63790715,1.2064503,-3.5100908,-3.351932,1.8753003,1.9830334,0.84862363,-3.351391,0.63728935,0.65988576,0.82884336,1.4449865,0.11255751,1.82463,1.3472457,1.680323,1.3503548,2.4129357,3.2530887,-3.2793593,1.8512329,0.91270155,0.48290718,-0.050517384,1.7527955,2.0365114,1.8081669,-3.2414503,-3.31529,-3.1404703,1.3852394,1.5372347,1.2939749,-3.2289715,1.9859324,0.2631402,-3.4036992,-3.329715,1.4431839,0.35978377,0.96630406,2.1211863,-3.6619046,-3.2295408,0.7560991,1.1338995,2.385366,0.2684368,0.63471866,2.3227348,-3.2847853,1.8354537,-3.2820306,0.9632149,1.2644051,-3.235695,0.34465733,-3.338069,1.6380364,1.0073185,1.1923797,1.0978568,0.91033334,1.182101,1.2242547,1.7091398,1.8111529,1.3920218,1.4105567,0.06624823,1.7376839,-3.9910645,0.62094635,-3.3253596,1.7325448,2.119155,-3.3498776,-3.9602122,1.9776094,-3.4388433,0.71871936,0.87472814,1.1440849,-3.0763652,1.5864332,-3.3798513,1.1131855,-3.4500716,-3.2378275,0.46840563,-3.318865,-3.602809,1.0345043,1.608142,-3.2914333,1.1912873,-3.2776372,1.4891013,1.4626989,-3.198445,2.29136,0.7771998,1.8349438,1.964033,0.01871109,-3.236928,-3.8128731,0.70607525,1.3893868,-3.421132,-3.551248,1.497357,1.1339821,1.0355649,-3.3771698,0.989613,0.7751764,1.6028306,-3.292686,0.93194705,0.83922654,1.779382,-3.321474,1.0888203,-3.2643256,-3.6644738,0.878403,1.0867593,1.4073222,1.7165436,0.27886075,1.0069503,1.9408083,1.1542019,-3.4420662,0.7829988,0.80459887,-3.2409017,-3.3752291,-3.5982654,2.3115954,1.5110183,1.5959399,0.8359626,1.5593832,-3.191548,2.432165,1.7948087
