,ChEMBL_ID,coati_0,coati_1,coati_2,coati_3,coati_4,coati_5,coati_6,coati_7,coati_8,coati_9,coati_10,coati_11,coati_12,coati_13,coati_14,coati_15,coati_16,coati_17,coati_18,coati_19,coati_20,coati_21,coati_22,coati_23,coati_24,coati_25,coati_26,coati_27,coati_28,coati_29,coati_30,coati_31,coati_32,coati_33,coati_34,coati_35,coati_36,coati_37,coati_38,coati_39,coati_40,coati_41,coati_42,coati_43,coati_44,coati_45,coati_46,coati_47,coati_48,coati_49,coati_50,coati_51,coati_52,coati_53,coati_54,coati_55,coati_56,coati_57,coati_58,coati_59,coati_60,coati_61,coati_62,coati_63,coati_64,coati_65,coati_66,coati_67,coati_68,coati_69,coati_70,coati_71,coati_72,coati_73,coati_74,coati_75,coati_76,coati_77,coati_78,coati_79,coati_80,coati_81,coati_82,coati_83,coati_84,coati_85,coati_86,coati_87,coati_88,coati_89,coati_90,coati_91,coati_92,coati_93,coati_94,coati_95,coati_96,coati_97,coati_98,coati_99,coati_100,coati_101,coati_102,coati_103,coati_104,coati_105,coati_106,coati_107,coati_108,coati_109,coati_110,coati_111,coati_112,coati_113,coati_114,coati_115,coati_116,coati_117,coati_118,coati_119,coati_120,coati_121,coati_122,coati_123,coati_124,coati_125,coati_126,coati_127,coati_128,coati_129,coati_130,coati_131,coati_132,coati_133,coati_134,coati_135,coati_136,coati_137,coati_138,coati_139,coati_140,coati_141,coati_142,coati_143,coati_144,coati_145,coati_146,coati_147,coati_148,coati_149,coati_150,coati_151,coati_152,coati_153,coati_154,coati_155,coati_156,coati_157,coati_158,coati_159,coati_160,coati_161,coati_162,coati_163,coati_164,coati_165,coati_166,coati_167,coati_168,coati_169,coati_170,coati_171,coati_172,coati_173,coati_174,coati_175,coati_176,coati_177,coati_178,coati_179,coati_180,coati_181,coati_182,coati_183,coati_184,coati_185,coati_186,coati_187,coati_188,coati_189,coati_190,coati_191,coati_192,coati_193,coati_194,coati_195,coati_196,coati_197,coati_198,coati_199,coati_200,coati_201,coati_202,coati_203,coati_204,coati_205,coati_206,coati_207,coati_208,coati_209,coati_210,coati_211,coati_212,coati_213,coati_214,coati_215,coati_216,coati_217,coati_218,coati_219,coati_220,coati_221,coati_222,coati_223,coati_224,coati_225,coati_226,coati_227,coati_228,coati_229,coati_230,coati_231,coati_232,coati_233,coati_234,coati_235,coati_236,coati_237,coati_238,coati_239,coati_240,coati_241,coati_242,coati_243,coati_244,coati_245,coati_246,coati_247,coati_248,coati_249,coati_250,coati_251,coati_252,coati_253,coati_254,coati_255,pIC50
0,CHEMBL10316,-3.211278,1.3994205,-3.4569764,1.6034783,1.7289491,-3.3432224,0.82206905,0.92410713,-3.307855,-0.08219339,-3.2735436,0.34825638,1.872584,0.5666821,1.2955202,-3.6452506,-3.4289503,0.8924991,1.4841982,-3.2821128,1.4141803,-3.336765,-3.169962,-3.2109075,-3.230751,0.46219715,-3.6668026,-3.280746,2.3226619,0.88545614,1.6993439,-3.3338096,-3.3087564,1.1030402,1.1915561,-3.20852,-3.2839348,0.11476085,1.2940027,0.9272992,1.2026453,-3.1586573,0.964135,-3.1992397,-3.303696,-3.350801,1.5931251,1.5162216,1.7107415,-3.2355587,2.1226866,0.93167955,1.1501696,-3.416307,0.6333516,1.0760357,1.116178,0.058998607,1.81679,-3.3117032,1.2347387,0.72873485,1.1760267,1.137452,1.0144674,2.072591,1.2509911,2.1934264,-3.675153,1.228082,-3.237876,2.1695147,1.7736341,-3.2119358,-0.21246094,-3.253826,-3.7276633,2.722358,-3.4632556,-3.4024286,2.3088634,1.2775612,1.3946873,1.3679068,2.307787,-3.6875718,-3.6787179,1.6830455,1.350524,1.6912247,-3.5986867,1.1334003,0.9525385,1.1835068,0.7776567,-3.3297517,0.9070074,1.3445835,-3.21275,1.5337083,0.6095404,2.2654126,-3.6196287,-3.2509143,1.335788,-3.205355,1.1896291,-3.2558713,1.6194768,1.6741248,-3.503329,-3.3347628,1.0443441,0.41413808,1.3301318,-3.274567,0.6301057,2.0729647,0.7353688,2.098284,2.053347,1.4771448,1.6346741,1.4764882,1.2303666,2.2402327,3.6684139,-3.3041,2.2666154,2.1615453,1.2319189,0.62413245,0.57497185,1.6017637,0.6543044,-3.2161946,-3.2989433,-3.1130269,1.3395244,1.353007,1.651979,-3.2525883,1.6876833,0.7877368,-3.3245137,-3.2207227,0.16838717,0.3084696,1.921388,1.6318448,-3.636618,-3.269238,2.4816406,1.3507932,2.3992558,0.17471248,0.12880084,0.15874833,-3.290791,1.3863716,-3.2930331,1.0645868,2.179076,-3.222759,0.5020794,-3.3564093,0.98393506,1.2657843,1.0820493,0.9697912,2.1752522,1.2842925,0.7696943,0.884862,2.1649258,0.04500824,0.4030346,0.26625267,0.09632416,-3.947476,1.6596578,-3.2736204,1.2339255,1.774543,-3.3027985,-4.017543,1.7695119,-3.3409123,1.2878919,2.105455,1.0433476,-3.1236706,1.5050032,-3.3410568,0.9166048,-3.437413,-3.1590326,1.0249577,-3.3776312,-3.7062492,0.9681194,1.6626073,-3.3160877,1.703654,-3.1646068,0.48158985,2.0556328,-3.199505,1.2390752,0.22812912,0.89248526,1.2175437,1.1831951,-3.2929924,-3.8171725,1.121825,3.3181276,-3.388245,-3.6062446,0.6451659,1.2952865,0.75294954,-3.439229,2.1183689,1.9637647,2.4666314,-3.1993382,1.1773031,0.04333522,1.8788368,-3.332654,1.4995023,-3.2978072,-3.6366816,0.8465719,2.4177043,1.109118,1.106982,0.80742306,1.4150985,0.24370109,0.84876984,-3.3457222,1.0334582,0.97086215,-3.2139585,-3.2921066,-3.5682173,1.4325594,0.62751234,1.2901821,1.3565998,1.9593482,-3.1851623,1.3382896,0.5078911,4.68
1,CHEMBL1070,-3.4549918,1.0719095,-3.815651,1.5875303,2.33485,-3.6648216,2.037895,0.93767387,-3.6186788,1.031165,-3.4968953,1.9837588,1.8522345,1.3690504,2.486871,-3.9333453,-3.6696887,1.4274343,1.2094456,-3.6019375,1.4563463,-3.6583636,-3.4641016,-3.5517988,-3.5108361,1.635505,-3.8957274,-3.589659,2.5239625,0.34427944,3.203123,-3.7150328,-3.5955334,1.2418234,1.7196169,-3.4503372,-3.4599168,1.7702504,3.1244996,0.67748016,1.2933575,-3.5163813,0.43405172,-3.5973763,-3.554612,-3.5407631,1.3265866,2.0493667,2.1247625,-3.4283717,1.4151607,1.2956821,1.4893103,-3.8161201,1.6512511,1.217138,1.1560917,2.2404644,3.1432445,-3.575387,1.5173724,1.1659045,1.4444479,0.26884934,1.9619682,1.3403182,1.3701005,1.4204383,-4.0427446,1.612295,-3.5413637,0.27781796,1.2871948,-3.507227,2.2659628,-3.6304636,-4.217308,1.4174322,-3.8490617,-3.7174022,3.046319,1.1848263,1.480323,1.9027833,1.1736389,-4.067659,-3.9180677,2.034105,1.7431316,0.59901625,-3.8448963,1.4863296,1.2692745,0.95083535,1.5145768,-3.534459,0.9558503,2.590497,-3.4644542,1.0139923,2.0117652,1.7574451,-4.07094,-3.6030152,0.9583995,-3.5375981,1.0620993,-3.5772505,1.6065656,2.1065767,-3.8647406,-3.5854695,1.951314,1.1516528,2.0378034,-3.5724576,1.9989346,2.6376038,1.4365976,1.9885055,1.8809218,2.1621428,1.568282,1.5593065,1.8459985,1.9790812,3.9267132,-3.5765963,1.3388776,1.6181133,1.1147764,0.83637357,1.1435132,1.0729942,1.6011773,-3.5771794,-3.5368786,-3.3729472,1.096171,2.1963522,2.451689,-3.57219,0.608229,0.9499944,-3.6634142,-3.5242097,1.5780607,1.9764426,2.902514,1.2134454,-3.9472022,-3.6133137,2.0705855,1.4571309,1.5163965,1.0722585,0.85725605,0.037381507,-3.6465204,1.3696775,-3.574094,1.3174757,1.1527294,-3.5218189,1.6970326,-3.6210434,1.2049891,1.9220892,1.1696678,1.995495,1.8316776,1.0112277,1.2131873,1.1832597,0.5741277,1.1693313,1.33767,0.8360157,1.0090673,-4.3393755,0.9962762,-3.559324,1.2960864,2.0777915,-3.6306012,-4.2845836,2.6428528,-3.6990576,2.150028,1.8977678,1.2597088,-3.4590006,1.2326326,-3.6573157,1.7761959,-3.703664,-3.4129293,1.1207446,-3.6250594,-3.9641666,2.344624,2.1491,-3.4940686,2.437082,-3.55759,1.5193709,1.522389,-3.495991,2.5117278,0.88187695,2.4958344,1.0193479,1.9812632,-3.5989635,-4.2536845,0.56694806,2.9297962,-3.635001,-3.9878564,2.1259367,1.8546395,1.4762466,-3.7764983,0.8043138,2.1671555,1.778867,-3.4997609,2.3860445,2.2933507,2.210739,-3.56447,1.9075934,-3.5854123,-3.9555545,1.0484279,1.7746134,0.79502255,0.36184585,1.5449734,0.79233986,1.9761648,0.63584703,-3.7883558,2.0073624,1.2158824,-3.490503,-3.5605006,-3.9845812,1.2762524,1.0326735,2.405547,1.2298899,0.37637082,-3.5282066,-0.15603472,2.3863797,4.3
2,CHEMBL108660,-3.4825613,1.8514806,-3.7909281,2.1587183,1.7419866,-3.605359,1.3690276,0.52850693,-3.5871217,0.19364326,-3.474646,0.67177844,1.1679627,0.14835888,2.0356278,-3.9138012,-3.5964758,1.1012186,1.557143,-3.545502,1.7779683,-3.6536038,-3.4480128,-3.5402498,-3.5112298,1.9429624,-3.9167755,-3.5986822,2.270195,0.117988534,2.3430681,-3.6683588,-3.5428212,0.8125812,1.2548878,-3.4364238,-3.4731677,1.8665565,2.83128,1.7329777,1.8337625,-3.4355314,1.8773127,-3.563464,-3.5672758,-3.5419474,0.772363,1.5640552,1.9257151,-3.4238675,0.9607965,1.4576156,2.3001423,-3.7772923,1.618202,1.6937432,1.6832786,0.675282,2.600144,-3.5271034,0.6510262,1.3031483,1.2339381,0.4516727,0.6755665,1.9770663,1.607564,1.7507118,-3.9126425,1.1935143,-3.5278823,2.0195413,1.2565461,-3.5414999,1.6477367,-3.5473666,-4.2043204,1.4620644,-3.8782344,-3.7153652,3.4644003,0.9636502,1.861082,1.4545566,1.9017117,-4.0675745,-3.9622595,0.51637983,1.4250693,1.1419241,-3.9179246,1.1509382,2.0862992,1.5525545,0.7375843,-3.5178971,0.30431318,2.1590564,-3.4591942,0.5759513,1.182279,1.6555082,-3.968294,-3.6101394,1.0149535,-3.5176365,1.2360009,-3.514174,1.0199571,2.1037507,-3.8392522,-3.5540247,1.3761101,0.6513337,1.3687565,-3.5641437,1.8485628,1.4317222,1.4392862,0.7967097,1.4349439,2.0292788,1.9380107,1.4482633,1.3738023,2.3487988,3.8275635,-3.5354965,2.1091192,1.1397197,0.35050052,0.9072088,2.369863,0.8900348,0.92698085,-3.5751724,-3.5263822,-3.400605,1.395308,1.8691016,1.2659733,-3.482341,0.45565972,0.9658496,-3.6397984,-3.4872959,0.62981176,1.3601466,2.2181401,2.5965378,-3.8971832,-3.5540109,2.767444,1.0837495,2.6584554,1.4322271,0.49381512,1.3814089,-3.626282,2.3580484,-3.5073662,1.3172106,2.3417513,-3.455753,0.3511634,-3.629977,1.3435572,1.3383746,1.7575591,1.3166873,2.1123703,0.91923195,1.4988829,2.117647,0.5002283,2.369705,0.41510397,0.3056537,1.86758,-4.2866025,1.0416491,-3.5121932,1.1131078,1.8248916,-3.6165435,-4.3489366,2.4733348,-3.6666257,1.2706776,2.17156,1.0550914,-3.399808,1.1708511,-3.6179276,1.0313832,-3.7487469,-3.4446557,2.0306556,-3.6177554,-4.0482516,1.9576272,1.726846,-3.520903,1.3306589,-3.5304987,2.04453,1.2618867,-3.4313924,1.6167358,0.482431,1.786888,0.7165624,1.1104877,-3.543433,-4.1292195,1.4016588,2.4010065,-3.6178832,-3.8903,2.0165086,1.1246037,0.9390865,-3.7527933,1.1752759,1.4266133,1.850584,-3.501862,1.8957834,2.379937,0.9165311,-3.5471644,2.2941315,-3.5799963,-3.8974595,2.1552832,2.0146167,1.1603253,1.074624,1.9158553,0.28598502,2.2697446,1.5831105,-3.729139,1.9000101,1.6457715,-3.4738228,-3.5427542,-4.004518,1.2467155,1.6650164,1.4290601,1.7670667,2.190075,-3.4884117,0.96601087,1.6882722,5.12
3,CHEMBL1089,-3.481507,2.2808597,-3.7883737,1.4138997,1.8877348,-3.632746,1.5554593,1.2623446,-3.539805,0.9450789,-3.492902,1.2136068,1.4109675,2.0350049,1.6247469,-3.9766688,-3.6718605,1.3105366,1.406336,-3.6023114,2.0299702,-3.600835,-3.4773073,-3.5186853,-3.4629405,1.3208991,-4.0530663,-3.4978592,3.2950933,1.2462096,2.7339916,-3.6141608,-3.5396962,2.0459142,1.7707033,-3.47569,-3.487749,0.7563472,2.738989,1.1549965,1.0189128,-3.5147133,1.0481625,-3.5558736,-3.5319684,-3.5177648,1.5322582,1.2224815,1.3692999,-3.4695985,0.7745056,0.77485627,2.1553183,-3.7274294,1.3586848,1.565969,1.0206406,2.4762514,1.7615455,-3.5345292,1.6352031,1.8184732,1.5466186,0.8683568,1.5483186,2.0069532,0.6027972,1.2635146,-3.9357934,0.63565385,-3.5656092,0.27558184,2.486495,-3.400739,-0.06925511,-3.5930963,-4.0643506,2.2337859,-3.8670428,-3.666952,2.5182304,1.7174827,1.345359,2.8923655,2.170643,-4.106412,-3.9177206,1.5499288,2.3359652,0.4318374,-3.8608947,0.85069317,0.9696537,1.3846806,0.41720417,-3.6170409,1.2866908,1.5724168,-3.4442043,1.8858548,1.7219656,2.1528428,-3.9832094,-3.5043428,0.6694574,-3.5459654,2.4528282,-3.6141424,1.7052482,2.1190267,-3.8193417,-3.548478,1.8647431,1.1046703,1.7692581,-3.6454382,1.1369013,0.84576124,0.9123308,1.8320967,0.86431205,1.7518077,1.4183203,1.9152042,1.2662936,1.9049443,4.864302,-3.5788538,1.0097624,1.7325342,1.13318,1.219269,0.7616726,1.9215872,1.0495895,-3.543635,-3.5857222,-3.3817422,1.3172749,0.6595376,2.0225472,-3.4880192,0.3131146,1.2920316,-3.6524045,-3.513392,1.8543887,0.57848275,1.6966482,2.9197154,-3.9500365,-3.5095959,2.0140972,1.364134,2.3762622,0.30334237,1.2456374,1.3649517,-3.6222253,0.92784095,-3.613004,0.36348087,1.6986039,-3.5097406,0.28004554,-3.5585377,2.5924318,1.1674423,1.341001,2.2801034,1.048353,1.3639522,1.1864743,1.4515798,2.1081004,1.2903253,1.0608194,0.35159984,1.1119678,-4.269044,1.1870227,-3.5641844,1.8249844,1.4512498,-3.6317508,-4.3984904,1.1897068,-3.719091,1.3924141,1.7657503,1.6190169,-3.3992834,1.7547257,-3.6564064,1.5478505,-3.7631528,-3.448526,1.893102,-3.6512728,-3.9779322,1.9561998,1.7704147,-3.5466566,1.9745967,-3.5349615,1.3547872,2.5060196,-3.4505918,3.0281017,0.9986904,2.4273071,1.067985,0.62799686,-3.5104816,-4.1754737,1.24312,1.7507854,-3.7108908,-4.0045376,1.132963,1.3396035,1.8853205,-3.69364,1.305781,1.8640885,1.7110674,-3.5037677,0.83313674,1.6244993,2.0180464,-3.6290858,2.0516617,-3.5491507,-3.938329,0.9366804,1.667444,0.8376732,0.8694041,0.6746081,0.3393564,2.3888006,1.2704911,-3.744843,2.159787,1.4205335,-3.5613253,-3.5557094,-3.9707317,2.0447924,1.9050629,1.1587656,0.8173688,2.0153978,-3.4620266,1.345949,1.086713,4.94
4,CHEMBL1196,-3.4318116,0.91065484,-3.7648566,2.1869633,1.9088073,-3.6666734,1.9080794,1.0346241,-3.5171778,1.4715557,-3.4939733,1.1886947,1.774181,1.9141232,1.6466348,-3.9354327,-3.6564107,2.374328,0.5773053,-3.5011714,2.0216599,-3.6210349,-3.4157417,-3.5711772,-3.5330412,1.2779658,-3.9221442,-3.5589142,2.6783757,1.111618,2.1933255,-3.6803737,-3.6270342,0.98255026,1.5065151,-3.4844503,-3.4420972,1.2739648,2.254988,0.8228091,0.5786492,-3.5366216,1.1272284,-3.4647336,-3.5598934,-3.5420706,2.2568755,2.1983564,1.8038051,-3.4228077,1.3289034,2.1420507,1.7356399,-3.720839,1.0285045,0.9814992,1.4197993,2.1042573,1.2181786,-3.5677977,1.823518,1.2425482,0.96969694,0.6435193,1.9676797,2.0242484,3.0473835,1.1627917,-3.9696317,1.9222796,-3.5243149,2.6631129,1.1163192,-3.4644854,1.9604787,-3.6421037,-4.183881,1.1341329,-3.7469888,-3.6029832,2.326228,2.1338882,1.7636026,2.408698,1.5563691,-3.9667199,-3.9323425,1.578125,1.4450443,0.5434013,-3.896205,0.68315417,2.1395364,1.2874985,1.4598181,-3.519953,1.1234635,2.97213,-3.4475207,1.5606494,1.3134478,1.4420328,-4.0278773,-3.5795195,1.5374917,-3.5123303,2.2101068,-3.5149522,2.234463,1.9178951,-3.79506,-3.551006,1.7341704,1.1437752,1.4699655,-3.5783615,1.1903316,1.1299046,0.7952562,1.9265286,1.8472787,3.2673717,0.3983333,1.6193944,1.0905234,2.0519934,3.2650437,-3.492753,2.6483865,1.410831,0.8331773,1.0854987,0.93978304,1.4107453,1.3375872,-3.5287962,-3.545058,-3.4130955,1.4566666,0.6436913,1.7722715,-3.5393188,0.58409244,1.2618233,-3.6231792,-3.5133405,1.2060066,1.6485041,1.9830068,0.74479103,-3.9717796,-3.6027298,1.0426769,1.2016416,1.5621934,0.79508054,1.2464322,1.196599,-3.5800526,2.2030787,-3.539055,1.0323089,2.0558953,-3.4746919,1.3122058,-3.6193957,1.7053641,1.4057066,0.68720573,2.7305968,1.9658171,0.53812116,0.63030887,1.3914231,1.8575395,0.81222445,1.1550381,0.90105814,1.5519474,-4.260253,1.3726959,-3.5033033,1.8027059,2.0206962,-3.5517876,-4.275682,1.5551751,-3.7232637,1.2982806,1.5459061,0.597249,-3.4265366,2.338807,-3.6231508,1.6554297,-3.6680934,-3.5043952,0.98019296,-3.588546,-3.8713853,1.1504287,2.4559333,-3.5231533,1.809617,-3.5341854,0.36249405,1.2606161,-3.5225232,2.3380804,1.4866028,2.9683037,1.7589778,1.3537734,-3.5091999,-4.1196103,0.9832192,2.352271,-3.6292784,-3.9931588,1.8262846,1.3402015,1.2649223,-3.7146037,1.2661775,2.1787045,1.6580775,-3.5414016,1.4451262,1.7016021,3.2704127,-3.5337224,2.158388,-3.539852,-3.9220073,0.014939439,1.7351992,1.3561082,0.4605016,0.62686926,1.4924624,2.1282709,1.0079951,-3.7774563,1.5220166,1.0673842,-3.5011566,-3.5899663,-3.9099123,1.0822207,1.1796391,0.81163216,1.2268348,0.37821886,-3.4356945,0.35359105,0.77364326,4.16
5,CHEMBL1200624,-2.9420328,2.4714737,-3.1992924,0.9242787,1.3786333,-3.108796,1.4607353,0.45209008,-3.0213294,1.3492612,-2.9469569,0.978409,0.99787134,0.45936644,1.7948358,-3.3285258,-3.14496,0.92628044,1.7511438,-3.0247304,0.84842825,-3.1350756,-2.9548361,-3.0340188,-3.0448463,1.1372781,-3.3143241,-3.1169035,0.8362506,0.01656516,1.0024796,-3.0489674,-3.045655,1.1400245,0.5845913,-2.9122682,-2.9769254,0.95048815,1.7181278,0.17584233,1.492445,-2.9680357,1.0899522,-2.9897954,-3.042771,-3.0551677,1.5214957,0.38876122,0.7580472,-2.8857234,0.44289976,0.58173686,0.37983266,-3.1687353,1.0244378,0.7185029,1.6412482,0.7552594,0.6667884,-3.0030813,1.0135039,1.0977057,1.5203048,-0.12532419,1.3298955,0.6457884,1.9046503,1.5814787,-3.3242526,0.6805793,-2.9881485,1.4102633,1.2572514,-2.9347544,1.9610221,-2.9737408,-3.5180671,0.61691916,-3.1595042,-3.1521752,2.2149875,0.4725569,0.6813498,0.752407,0.4991291,-3.2346404,-3.3142672,0.4241345,0.63601816,0.46973923,-3.2379842,0.838058,1.3892035,1.0140121,1.1493535,-2.9484448,1.01104,1.7321435,-2.9213254,1.5132891,1.1896226,1.663965,-3.2701166,-3.063534,0.3804772,-2.978758,1.1570216,-3.0617738,0.7896554,2.0959234,-3.1503592,-3.0940216,1.9177825,0.60937214,1.1434773,-3.051076,0.19127823,1.7594973,1.0586228,1.9453897,1.4242018,1.1921341,1.2358096,1.1934575,1.4111637,1.7063781,1.1062663,-3.0078619,0.9555829,0.8676374,1.262953,0.22639777,0.7349861,0.2633653,0.7383394,-3.0137913,-3.029653,-2.9439762,0.5992226,2.001132,1.9467964,-2.9951162,2.189233,1.1471741,-3.013746,-2.9461544,1.0751939,1.36275,2.061132,0.24977513,-3.2923563,-2.9925728,1.8249103,1.1586473,0.677908,1.30103,1.0583866,0.8077849,-3.0682223,0.05164849,-2.9658966,2.6893687,2.1989677,-2.970438,1.2405431,-3.0669553,0.61557215,0.77733505,1.4375861,0.82784367,0.90159625,0.84515953,1.4595443,1.1172051,0.819481,0.44542575,1.637543,1.1893523,0.14593598,-3.6265209,0.6716258,-3.023413,0.51023006,1.8758504,-3.0828135,-3.5293612,2.3828125,-3.09298,0.31490988,0.8172456,1.4628725,-2.8885112,0.63338524,-3.103189,1.2764719,-3.087937,-2.9508798,0.68577224,-3.0840044,-3.3256285,1.6787802,0.5883813,-2.9703386,0.652038,-2.9738758,1.7695715,1.0474932,-2.980265,1.07377,0.65489036,1.5581121,2.144187,1.1752481,-3.0448322,-3.3644905,0.5436774,1.20387,-3.0486703,-3.2758503,2.5732632,1.3240869,0.65647686,-3.2080812,0.5937022,0.8446273,1.098588,-2.9886978,1.9288962,1.411101,1.5127991,-2.977036,1.0904927,-3.0405424,-3.310545,1.6354314,0.96976006,0.9032345,0.53597426,0.30202886,0.5342252,2.2555394,0.86005306,-3.14558,0.65145695,0.579307,-3.006869,-3.0251217,-3.1607664,0.7217246,0.75655305,1.7453252,1.9326425,1.1335865,-3.0331414,-0.6653144,1.4072367,4.26
6,CHEMBL12014,-3.5618403,1.5052272,-3.8457346,1.3841516,1.0218693,-3.6977003,0.62824655,2.0397217,-3.6262968,2.2291806,-3.5801957,1.0636652,1.9596521,0.8418883,2.5233488,-4.1644807,-3.7778475,1.840964,1.2110144,-3.5948715,0.883756,-3.6820586,-3.54979,-3.5410128,-3.6191447,1.6082187,-4.001561,-3.6544325,0.9046714,0.38597754,2.0204458,-3.7277465,-3.7281475,1.1387893,0.5139727,-3.5090873,-3.5894814,0.9747292,2.248489,0.7114854,0.84734124,-3.5028787,1.1771535,-3.5839155,-3.6077988,-3.6805463,1.8138603,1.4526668,2.2427893,-3.5273383,0.8034258,1.7371051,0.9671617,-3.8216228,2.0281053,0.702316,1.1247642,0.7127382,1.8260403,-3.6031141,1.1264338,1.2359598,1.5348202,1.2408875,1.6150634,3.5191574,0.62396485,1.4737607,-4.025123,1.3945633,-3.584757,0.66235775,1.4640794,-3.5523067,1.0255743,-3.6038148,-4.211619,1.7602626,-3.9219308,-3.797378,2.7113247,1.3030673,1.2545942,2.138691,1.9416294,-4.1350613,-4.0282717,2.0132139,1.423027,1.3877312,-4.0171213,2.5358863,2.04963,1.3182409,0.86584556,-3.656116,0.86239976,1.7540562,-3.5820544,1.1345834,1.6217685,1.6554389,-4.073603,-3.6520715,0.6851708,-3.5658867,1.15573,-3.6532464,1.2230232,2.7344472,-3.914671,-3.5877838,1.7725619,1.3711452,1.92645,-3.6351528,0.8109624,0.93765956,1.0017987,2.5907543,1.3784376,1.7989358,2.2549424,1.572456,1.3172363,3.484159,4.1460285,-3.6401389,1.9296118,0.8625772,0.7190813,1.1730881,0.9439254,1.7208505,1.1837577,-3.6340444,-3.6205056,-3.438306,2.2257996,2.3291137,2.4399414,-3.5647323,0.8807872,0.8062188,-3.6464975,-3.536841,0.7079345,0.84430933,2.0055223,1.5513723,-4.0089426,-3.6095042,2.998198,0.83387905,1.9308919,0.8535459,0.8406053,1.0433384,-3.6259122,0.88440776,-3.671794,1.7976539,0.7065688,-3.5682702,0.7801852,-3.7084131,1.3042735,0.95162094,1.8299954,1.5353929,1.9977423,1.1857549,1.6803592,0.98692274,1.1929467,2.122335,1.0222157,0.55818164,1.2774105,-4.4510083,1.094008,-3.6070411,1.2245635,1.5331453,-3.7014225,-4.4231205,1.5963349,-3.7958572,1.9093832,1.9879861,1.2424381,-3.4443083,1.5527873,-3.7534688,1.4392239,-3.8598924,-3.440344,2.516792,-3.7411966,-4.1126666,1.3561167,2.020995,-3.6323185,1.6808622,-3.5746005,1.836022,1.9265356,-3.5136037,1.5978992,1.2339659,1.8838227,0.7502899,0.88421047,-3.671656,-4.2284374,1.4131771,3.0099704,-3.7126875,-4.040085,1.2748688,1.6775453,2.0258853,-3.798387,1.9119885,1.6652606,1.6475155,-3.5549583,1.6824296,2.7970104,1.8850117,-3.6707687,1.8193362,-3.6228302,-3.9550784,0.72918916,2.9601235,2.2314813,0.17536476,1.9942443,-0.19898936,1.978941,1.2674295,-3.7765703,2.3853195,1.7738693,-3.608174,-3.6597311,-3.9571402,1.7996238,0.76255226,1.6318024,1.4418855,1.2432727,-3.5581596,0.5786529,1.7139338,4.16
